station_id,city_name,station_name,date,year,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
03772,London,03772 - London,1982-04-05,1982,Spring,13.9,7.1,20.0,0.0,,121.0,12.0,,1010.8,
03772,London,03772 - London,1982-04-06,1982,Spring,10.8,9.4,13.5,11.9,,207.0,13.1,,1009.9,
03772,London,03772 - London,1982-04-07,1982,Spring,12.3,9.8,15.7,2.0,,218.0,26.1,,1007.4,
03772,London,03772 - London,1982-04-08,1982,Spring,7.8,4.6,10.7,3.6,,328.0,20.9,,1011.7,
03772,London,03772 - London,1982-04-09,1982,Spring,5.9,-0.1,10.5,,,292.0,14.9,,1021.3,
03772,London,03772 - London,1982-04-10,1982,Spring,8.8,6.7,12.4,0.3,,299.0,19.8,,1016.8,
03772,London,03772 - London,1982-04-11,1982,Spring,6.3,1.4,9.4,,,338.0,13.7,,1018.2,
03772,London,03772 - London,1982-04-12,1982,Spring,6.0,1.6,9.4,0.0,,,11.7,,1019.3,
03772,London,03772 - London,1982-04-13,1982,Spring,5.7,-0.2,10.0,0.0,,6.0,13.8,,1021.9,
03772,London,03772 - London,1982-04-14,1982,Spring,8.8,2.9,14.4,0.0,,,6.6,,1023.8,
03772,London,03772 - London,1982-04-15,1982,Spring,9.8,2.2,16.7,0.0,,,6.2,,1023.4,
03772,London,03772 - London,1982-04-16,1982,Spring,11.1,4.7,16.3,0.0,,30.0,15.2,,1022.5,
03772,London,03772 - London,1982-04-17,1982,Spring,8.8,3.6,14.4,0.0,,45.0,20.4,,1024.6,
03772,London,03772 - London,1982-04-18,1982,Spring,8.4,4.3,14.3,0.0,,49.0,16.8,,1024.4,
03772,London,03772 - London,1982-04-19,1982,Spring,8.5,3.4,15.2,0.0,,70.0,14.0,,1023.2,
03772,London,03772 - London,1982-04-20,1982,Spring,10.1,2.4,16.0,0.0,,,6.2,,1022.5,
03772,London,03772 - London,1982-04-21,1982,Spring,12.3,6.9,16.3,0.0,,332.0,10.8,,1021.0,
03772,London,03772 - London,1982-04-22,1982,Spring,11.4,4.8,17.2,0.0,,200.0,8.6,,1020.9,
03772,London,03772 - London,1982-04-23,1982,Spring,11.6,8.1,14.6,0.0,,335.0,19.4,,1024.6,
03772,London,03772 - London,1982-04-24,1982,Spring,10.6,6.5,14.4,0.0,,11.0,20.7,,1033.0,
03772,London,03772 - London,1982-04-25,1982,Spring,12.3,7.6,17.3,0.0,,19.0,15.5,,1035.6,
03772,London,03772 - London,1982-04-26,1982,Spring,11.1,7.8,13.6,,,28.0,20.0,,1035.8,
03772,London,03772 - London,1982-04-27,1982,Spring,11.6,7.5,16.4,0.0,,,15.6,,1033.8,
03772,London,03772 - London,1982-04-28,1982,Spring,12.7,6.6,17.4,0.0,,329.0,14.3,,1027.0,
03772,London,03772 - London,1982-04-29,1982,Spring,9.2,6.2,12.2,,,320.0,17.9,,1020.9,
03772,London,03772 - London,1982-04-30,1982,Spring,9.3,4.8,14.5,1.0,,,15.5,,1020.3,
03772,London,03772 - London,1982-05-01,1982,Spring,9.4,3.9,14.0,,,292.0,23.0,,1017.5,
03772,London,03772 - London,1982-05-02,1982,Spring,7.9,1.4,13.5,0.0,,236.0,19.6,,1016.4,
03772,London,03772 - London,1982-05-03,1982,Spring,8.1,5.2,12.6,,,246.0,24.4,,1002.1,
03772,London,03772 - London,1982-05-04,1982,Spring,6.4,2.8,12.2,3.6,,245.0,15.4,,1005.6,
03772,London,03772 - London,1982-05-05,1982,Spring,6.0,0.2,11.1,1.3,,113.0,9.4,,1009.8,
03772,London,03772 - London,1982-05-06,1982,Spring,5.5,3.2,9.7,23.1,,346.0,14.6,,1013.5,
03772,London,03772 - London,1982-05-07,1982,Spring,7.2,2.1,11.7,,,319.0,9.8,,1019.5,
03772,London,03772 - London,1982-05-08,1982,Spring,8.2,2.6,13.7,,,2.0,11.0,,1020.7,
03772,London,03772 - London,1982-05-09,1982,Spring,10.1,2.4,15.6,,,,5.8,,1019.5,
03772,London,03772 - London,1982-05-10,1982,Spring,11.4,5.0,16.6,0.0,,,6.3,,1020.0,
03772,London,03772 - London,1982-05-11,1982,Spring,12.4,5.4,18.5,0.0,,101.0,16.7,,,
03772,London,03772 - London,1982-05-12,1982,Spring,14.6,9.5,20.6,0.0,,98.0,21.1,,1026.3,
03772,London,03772 - London,1982-05-13,1982,Spring,16.2,10.6,23.1,0.0,,90.0,18.8,,1028.3,
03772,London,03772 - London,1982-05-14,1982,Spring,15.5,8.4,23.0,0.0,,84.0,18.4,,1024.5,
03772,London,03772 - London,1982-05-15,1982,Spring,17.1,9.0,25.3,,,91.0,11.9,,1015.8,
03772,London,03772 - London,1982-05-16,1982,Spring,16.9,10.7,22.5,0.0,,,9.0,,1013.5,
03772,London,03772 - London,1982-05-17,1982,Spring,14.6,11.1,18.6,,,278.0,7.5,,1015.1,
03772,London,03772 - London,1982-05-18,1982,Spring,13.7,7.0,20.4,,,261.0,9.1,,1016.7,
03772,London,03772 - London,1982-05-19,1982,Spring,13.8,8.1,18.6,,,222.0,10.1,,1019.6,
03772,London,03772 - London,1982-05-20,1982,Spring,14.3,11.6,16.1,,,,6.1,,1020.0,
03772,London,03772 - London,1982-05-21,1982,Spring,15.3,12.2,18.0,0.0,,,10.5,,1021.6,
03772,London,03772 - London,1982-05-22,1982,Spring,13.7,11.7,17.1,4.6,,218.0,17.1,,1012.0,
03772,London,03772 - London,1982-05-23,1982,Spring,12.3,10.2,14.6,6.4,,235.0,16.6,,1005.1,
03772,London,03772 - London,1982-05-24,1982,Spring,13.3,6.3,17.5,,,254.0,18.0,,1012.3,
03772,London,03772 - London,1982-05-25,1982,Spring,15.6,13.0,19.8,0.0,,212.0,20.9,,1016.8,
03772,London,03772 - London,1982-05-26,1982,Spring,17.9,10.0,24.1,0.0,,,9.8,,1017.0,
03772,London,03772 - London,1982-05-27,1982,Spring,12.8,11.3,16.8,24.9,,348.0,14.3,,1018.6,
03772,London,03772 - London,1982-05-28,1982,Spring,14.2,6.5,20.5,0.0,,269.0,12.2,,1025.4,
03772,London,03772 - London,1982-05-29,1982,Spring,16.5,8.7,23.4,0.0,,,6.5,,1029.3,
03772,London,03772 - London,1982-05-30,1982,Spring,16.7,10.5,21.7,0.0,,75.0,16.9,,,
03772,London,03772 - London,1982-05-31,1982,Spring,19.7,11.9,26.5,,,149.0,8.9,,1020.5,
03772,London,03772 - London,1982-06-01,1982,Summer,20.3,14.9,26.3,0.0,,205.0,11.2,,1022.5,
03772,London,03772 - London,1982-06-02,1982,Summer,19.8,14.7,26.8,,,,10.7,,1020.5,
03772,London,03772 - London,1982-06-03,1982,Summer,19.4,15.1,24.2,,,,13.1,,,
03772,London,03772 - London,1982-06-04,1982,Summer,22.2,15.5,28.6,0.0,,121.0,12.2,,1017.6,
03772,London,03772 - London,1982-06-05,1982,Summer,23.4,17.5,29.3,,,146.0,10.4,,1018.2,
03772,London,03772 - London,1982-06-06,1982,Summer,21.7,18.6,26.1,,,,6.1,,,
03772,London,03772 - London,1982-06-07,1982,Summer,20.3,15.5,25.3,0.3,,350.0,10.6,,1021.4,
03772,London,03772 - London,1982-06-08,1982,Summer,20.6,16.6,25.5,,,104.0,12.4,,,
03772,London,03772 - London,1982-06-09,1982,Summer,18.2,14.0,22.7,0.0,,98.0,15.1,,1021.2,
03772,London,03772 - London,1982-06-10,1982,Summer,15.7,12.5,19.2,0.0,,95.0,20.9,,1014.9,
03772,London,03772 - London,1982-06-11,1982,Summer,16.0,13.4,20.3,,,242.0,16.4,,1006.2,
03772,London,03772 - London,1982-06-12,1982,Summer,13.8,10.6,18.8,2.0,,259.0,12.7,,,
03772,London,03772 - London,1982-06-13,1982,Summer,12.7,10.4,15.5,,,332.0,12.0,,1009.4,
03772,London,03772 - London,1982-06-14,1982,Summer,13.7,9.5,17.1,0.0,,321.0,9.3,,,
03772,London,03772 - London,1982-06-15,1982,Summer,13.8,8.6,18.3,0.0,,,9.5,,1016.5,
03772,London,03772 - London,1982-06-16,1982,Summer,16.4,10.5,20.1,,,272.0,11.9,,1014.1,
03772,London,03772 - London,1982-06-17,1982,Summer,17.1,12.6,23.7,0.0,,,17.5,,1016.8,
03772,London,03772 - London,1982-06-18,1982,Summer,15.1,12.4,18.3,3.6,,190.0,17.7,,1007.5,
03772,London,03772 - London,1982-06-19,1982,Summer,15.6,13.5,19.9,1.0,,268.0,13.0,,,
03772,London,03772 - London,1982-06-20,1982,Summer,15.9,8.5,21.6,0.0,,,6.6,,1016.5,
03772,London,03772 - London,1982-06-21,1982,Summer,16.2,13.3,18.7,1.0,,,10.8,,1014.1,
03772,London,03772 - London,1982-06-22,1982,Summer,15.8,13.7,18.7,9.4,,134.0,12.6,,1006.3,
03772,London,03772 - London,1982-06-23,1982,Summer,14.9,11.5,18.0,,,179.0,13.7,,1002.7,
03772,London,03772 - London,1982-06-24,1982,Summer,16.4,13.8,20.5,0.3,,241.0,9.1,,1009.7,
03772,London,03772 - London,1982-06-25,1982,Summer,15.7,13.4,18.0,,,143.0,11.8,,1006.4,
03772,London,03772 - London,1982-06-26,1982,Summer,14.9,12.7,18.5,29.5,,204.0,13.8,,1003.9,
03772,London,03772 - London,1982-06-27,1982,Summer,16.0,13.5,21.1,0.0,,242.0,16.1,,1008.5,
03772,London,03772 - London,1982-06-28,1982,Summer,15.8,12.4,19.3,4.1,,,,,,
03772,London,03772 - London,1982-06-29,1982,Summer,15.3,11.7,20.5,,,260.0,16.8,,1013.9,
03772,London,03772 - London,1982-06-30,1982,Summer,15.8,9.5,21.7,,,241.0,12.9,,1022.4,
03772,London,03772 - London,1982-07-01,1982,Summer,15.4,13.4,18.3,7.6,,211.0,14.4,,1020.4,
03772,London,03772 - London,1982-07-02,1982,Summer,17.6,13.6,22.4,,,328.0,11.3,,1011.9,
03772,London,03772 - London,1982-07-03,1982,Summer,15.7,11.9,20.4,0.0,,,11.9,,1010.5,
03772,London,03772 - London,1982-07-04,1982,Summer,14.5,9.0,19.3,0.0,,248.0,15.3,,1018.4,
03772,London,03772 - London,1982-07-05,1982,Summer,16.9,11.3,22.5,0.0,,264.0,10.8,,1020.6,
03772,London,03772 - London,1982-07-06,1982,Summer,17.9,13.5,24.0,,,250.0,11.5,,1018.7,
03772,London,03772 - London,1982-07-07,1982,Summer,18.7,12.4,24.2,0.0,,216.0,7.1,,1021.0,
03772,London,03772 - London,1982-07-08,1982,Summer,21.4,14.4,28.4,0.0,,,9.0,,1021.4,
03772,London,03772 - London,1982-07-09,1982,Summer,21.2,17.3,27.6,,,160.0,13.5,,1015.4,
03772,London,03772 - London,1982-07-10,1982,Summer,19.3,15.7,23.0,0.0,,211.0,11.5,,1019.7,
03772,London,03772 - London,1982-07-11,1982,Summer,21.1,15.9,26.0,0.0,,,14.9,,1019.7,
03772,London,03772 - London,1982-07-12,1982,Summer,17.4,15.5,19.3,0.0,,49.0,23.2,,1019.0,
03772,London,03772 - London,1982-07-13,1982,Summer,20.3,14.7,27.1,0.0,,54.0,18.7,,1015.2,
03772,London,03772 - London,1982-07-14,1982,Summer,18.9,16.4,22.6,,,,10.7,,1008.9,
03772,London,03772 - London,1982-07-15,1982,Summer,16.8,13.1,22.2,,,,9.9,,1007.9,
03772,London,03772 - London,1982-07-16,1982,Summer,15.7,8.7,20.6,0.0,,266.0,10.9,,1017.2,
03772,London,03772 - London,1982-07-17,1982,Summer,17.3,10.6,23.0,0.0,,,6.9,,1024.1,
03772,London,03772 - London,1982-07-18,1982,Summer,19.1,12.9,23.8,0.0,,,10.6,,1027.8,
03772,London,03772 - London,1982-07-19,1982,Summer,19.0,16.3,23.4,0.0,,55.0,20.2,,1028.0,
03772,London,03772 - London,1982-07-20,1982,Summer,17.5,12.3,22.5,0.0,,48.0,23.0,,1025.8,
03772,London,03772 - London,1982-07-21,1982,Summer,17.2,14.7,19.2,0.0,,45.0,22.1,,1024.6,
03772,London,03772 - London,1982-07-22,1982,Summer,16.3,12.7,21.6,0.0,,38.0,19.3,,1023.7,
03772,London,03772 - London,1982-07-23,1982,Summer,15.6,12.9,17.6,,,33.0,14.5,,1022.7,
03772,London,03772 - London,1982-07-24,1982,Summer,15.9,13.2,18.4,0.0,,,10.7,,1022.7,
03772,London,03772 - London,1982-07-25,1982,Summer,19.1,12.6,25.2,0.0,,,11.3,,1023.6,
03772,London,03772 - London,1982-07-26,1982,Summer,17.2,14.7,21.7,0.5,,11.0,14.2,,1024.2,
03772,London,03772 - London,1982-07-27,1982,Summer,14.8,10.3,18.2,0.0,,23.0,15.6,,1023.9,
03772,London,03772 - London,1982-07-28,1982,Summer,16.4,10.7,22.7,0.0,,34.0,19.2,,1022.5,
03772,London,03772 - London,1982-07-29,1982,Summer,18.3,12.0,24.3,0.0,,46.0,19.7,,1021.1,
03772,London,03772 - London,1982-07-30,1982,Summer,19.8,14.3,26.7,,,50.0,22.0,,1014.2,
03772,London,03772 - London,1982-07-31,1982,Summer,20.3,16.4,25.6,,,94.0,11.7,,1009.4,
03772,London,03772 - London,1982-08-01,1982,Summer,21.0,16.4,26.5,0.0,,,6.2,,1012.4,
03772,London,03772 - London,1982-08-02,1982,Summer,21.6,15.9,27.6,0.0,,,10.0,,1013.2,
03772,London,03772 - London,1982-08-03,1982,Summer,21.2,16.6,27.3,,,,9.4,,1012.9,
03772,London,03772 - London,1982-08-04,1982,Summer,20.8,,,0.5,,,,,,
03772,London,03772 - London,1982-08-05,1982,Summer,19.7,16.5,23.6,0.3,,68.0,6.5,,1011.8,
03772,London,03772 - London,1982-08-06,1982,Summer,19.5,14.4,25.1,0.0,,,5.5,,,
03772,London,03772 - London,1982-08-07,1982,Summer,18.2,16.5,20.4,0.0,,323.0,12.4,,1016.8,
03772,London,03772 - London,1982-08-08,1982,Summer,19.4,13.0,26.1,0.0,,,11.0,,1019.7,
03772,London,03772 - London,1982-08-09,1982,Summer,20.4,16.6,25.6,0.0,,278.0,14.9,,1020.2,
03772,London,03772 - London,1982-08-10,1982,Summer,20.2,14.6,25.9,,,271.0,11.4,,1021.3,
03772,London,03772 - London,1982-08-11,1982,Summer,19.8,15.2,25.4,0.0,,208.0,14.5,,1020.1,
03772,London,03772 - London,1982-08-12,1982,Summer,18.6,14.0,23.7,,,,14.6,,1012.7,
03772,London,03772 - London,1982-08-13,1982,Summer,16.6,13.5,20.6,,,231.0,19.4,,1009.9,
03772,London,03772 - London,1982-08-14,1982,Summer,14.6,8.6,21.0,0.0,,207.0,9.7,,1014.5,
03772,London,03772 - London,1982-08-15,1982,Summer,18.2,12.1,23.4,4.1,,219.0,16.7,,1010.1,
03772,London,03772 - London,1982-08-16,1982,Summer,17.5,15.7,21.0,,,222.0,18.6,,1011.5,
03772,London,03772 - London,1982-08-17,1982,Summer,17.0,12.0,21.1,,,242.0,17.1,,1011.5,
03772,London,03772 - London,1982-08-18,1982,Summer,16.9,13.1,19.5,6.1,,237.0,23.1,,1006.9,
03772,London,03772 - London,1982-08-19,1982,Summer,13.6,8.6,20.1,,,250.0,17.6,,1011.6,
03772,London,03772 - London,1982-08-20,1982,Summer,14.3,8.6,19.4,0.3,,260.0,19.5,,1010.2,
03772,London,03772 - London,1982-08-21,1982,Summer,15.4,9.9,20.5,0.0,,265.0,17.5,,1016.5,
03772,London,03772 - London,1982-08-22,1982,Summer,17.4,14.5,20.9,,,228.0,18.7,,1018.0,
03772,London,03772 - London,1982-08-23,1982,Summer,15.6,10.7,18.7,0.5,,264.0,12.8,,1017.2,
03772,London,03772 - London,1982-08-24,1982,Summer,14.5,9.9,18.0,,,234.0,13.4,,1014.3,
03772,London,03772 - London,1982-08-25,1982,Summer,15.2,10.0,19.0,0.0,,248.0,13.2,,1010.9,
03772,London,03772 - London,1982-08-26,1982,Summer,13.4,9.7,19.0,,,212.0,10.7,,1005.6,
03772,London,03772 - London,1982-08-27,1982,Summer,14.4,9.6,20.4,,,242.0,9.5,,1009.9,
03772,London,03772 - London,1982-08-28,1982,Summer,15.1,9.5,20.5,,,,5.1,,1020.4,
03772,London,03772 - London,1982-08-29,1982,Summer,16.1,9.7,22.3,0.0,,208.0,18.2,,1019.9,
03772,London,03772 - London,1982-08-30,1982,Summer,15.7,13.6,20.5,3.0,,262.0,17.1,,1012.3,
03772,London,03772 - London,1982-08-31,1982,Summer,13.3,10.7,16.7,,,308.0,16.1,,1019.7,
03772,London,03772 - London,1982-09-01,1982,Autumn,14.2,8.8,17.7,,,,7.3,,1021.8,
03772,London,03772 - London,1982-09-02,1982,Autumn,15.7,9.6,21.3,,,303.0,9.1,,1027.0,
03772,London,03772 - London,1982-09-03,1982,Autumn,15.9,8.4,23.5,0.0,,,8.9,,1027.9,
03772,London,03772 - London,1982-09-04,1982,Autumn,17.7,12.6,23.9,0.0,,223.0,7.4,,1021.5,
03772,London,03772 - London,1982-09-05,1982,Autumn,17.9,12.1,24.7,,,,7.7,,1009.9,
03772,London,03772 - London,1982-09-06,1982,Autumn,15.6,12.5,18.0,1.5,,350.0,14.7,,1011.1,
03772,London,03772 - London,1982-09-07,1982,Autumn,16.6,13.5,23.4,,,244.0,15.2,,1016.6,
03772,London,03772 - London,1982-09-08,1982,Autumn,15.3,9.9,20.0,0.0,,,7.2,,1020.5,
03772,London,03772 - London,1982-09-09,1982,Autumn,17.4,13.9,22.0,0.0,,,6.5,,1022.5,
03772,London,03772 - London,1982-09-10,1982,Autumn,17.6,11.0,24.6,0.0,,,5.2,,1021.0,
03772,London,03772 - London,1982-09-11,1982,Autumn,16.6,12.9,20.6,0.0,,,8.9,,1027.0,
03772,London,03772 - London,1982-09-12,1982,Autumn,17.5,12.2,23.0,,,194.0,9.2,,1025.2,
03772,London,03772 - London,1982-09-13,1982,Autumn,16.1,10.2,21.5,0.0,,,5.4,,1024.9,
03772,London,03772 - London,1982-09-14,1982,Autumn,15.8,10.3,22.3,,,,5.2,,1021.8,
03772,London,03772 - London,1982-09-15,1982,Autumn,18.5,11.7,26.1,0.0,,,5.2,,1019.5,
03772,London,03772 - London,1982-09-16,1982,Autumn,18.8,13.5,25.5,0.0,,66.0,11.3,,1022.5,
03772,London,03772 - London,1982-09-17,1982,Autumn,18.7,12.8,26.0,0.0,,,6.2,,1020.3,
03772,London,03772 - London,1982-09-18,1982,Autumn,21.1,14.8,28.3,0.0,,,7.9,,1015.4,
03772,London,03772 - London,1982-09-19,1982,Autumn,16.4,13.5,19.6,,,,6.2,,1012.7,
03772,London,03772 - London,1982-09-20,1982,Autumn,17.6,15.4,20.7,,,212.0,19.9,,1005.9,
03772,London,03772 - London,1982-09-21,1982,Autumn,13.8,9.0,17.0,7.9,,256.0,22.8,,1002.5,
03772,London,03772 - London,1982-09-22,1982,Autumn,11.3,5.3,16.3,,,,7.6,,1012.6,
03772,London,03772 - London,1982-09-23,1982,Autumn,11.9,8.5,17.3,2.0,,208.0,10.6,,1006.1,
03772,London,03772 - London,1982-09-24,1982,Autumn,12.8,6.5,17.1,,,164.0,15.5,,1001.1,
03772,London,03772 - London,1982-09-25,1982,Autumn,15.1,10.0,20.0,1.3,,,10.3,,999.3,
03772,London,03772 - London,1982-09-26,1982,Autumn,14.7,10.7,18.1,1.5,,194.0,22.4,,1000.3,
03772,London,03772 - London,1982-09-27,1982,Autumn,13.9,11.5,15.7,3.0,,191.0,22.5,,1006.3,
03772,London,03772 - London,1982-09-28,1982,Autumn,14.3,9.3,18.4,,,190.0,19.5,,1012.1,
03772,London,03772 - London,1982-09-29,1982,Autumn,12.4,11.5,16.1,9.4,,290.0,7.3,,1013.5,
03772,London,03772 - London,1982-09-30,1982,Autumn,12.0,5.9,17.5,,,272.0,6.9,,1016.7,
03772,London,03772 - London,1982-10-01,1982,Autumn,13.4,7.4,18.1,,,168.0,16.0,,1016.5,
03772,London,03772 - London,1982-10-02,1982,Autumn,13.7,9.2,15.7,16.0,,208.0,13.2,,1014.8,
03772,London,03772 - London,1982-10-03,1982,Autumn,10.9,6.9,15.6,,,,6.4,,1018.7,
03772,London,03772 - London,1982-10-04,1982,Autumn,12.9,9.8,14.3,8.4,,183.0,12.8,,1006.3,
03772,London,03772 - London,1982-10-05,1982,Autumn,9.5,6.8,12.2,2.5,,278.0,11.9,,997.3,
03772,London,03772 - London,1982-10-06,1982,Autumn,11.1,7.6,15.3,1.5,,,10.2,,1000.3,
03772,London,03772 - London,1982-10-07,1982,Autumn,11.8,10.7,12.7,,,319.0,22.5,,1000.4,
03772,London,03772 - London,1982-10-08,1982,Autumn,11.4,10.2,13.6,6.1,,327.0,15.3,,1002.0,
03772,London,03772 - London,1982-10-09,1982,Autumn,11.1,9.6,13.9,0.0,,302.0,10.1,,1007.6,
03772,London,03772 - London,1982-10-10,1982,Autumn,9.9,7.4,14.4,,,,2.8,,,
03772,London,03772 - London,1982-10-11,1982,Autumn,8.7,6.8,11.5,,,,7.3,,1006.4,
03772,London,03772 - London,1982-10-12,1982,Autumn,9.4,5.4,12.9,,,,8.7,,1000.6,
03772,London,03772 - London,1982-10-13,1982,Autumn,10.9,9.3,13.2,1.5,,197.0,13.7,,982.3,
03772,London,03772 - London,1982-10-14,1982,Autumn,9.7,6.0,12.0,,,,16.5,,988.2,
03772,London,03772 - London,1982-10-15,1982,Autumn,8.8,4.7,13.4,0.0,,273.0,11.4,,1008.7,
03772,London,03772 - London,1982-10-16,1982,Autumn,10.5,4.9,13.1,,,,,,,
03772,London,03772 - London,1982-10-17,1982,Autumn,11.7,9.3,15.3,7.1,,197.0,20.0,,995.6,
03772,London,03772 - London,1982-10-18,1982,Autumn,11.9,9.7,15.3,1.3,,195.0,8.5,,1001.4,
03772,London,03772 - London,1982-10-19,1982,Autumn,11.5,7.9,,,,,,,,
03772,London,03772 - London,1982-10-20,1982,Autumn,13.7,,,1.0,,,,,,
03772,London,03772 - London,1982-10-21,1982,Autumn,10.7,10.3,11.5,10.9,,,6.5,,1009.6,
03772,London,03772 - London,1982-10-22,1982,Autumn,9.8,8.5,10.5,24.9,,,5.4,,1001.9,
03772,London,03772 - London,1982-10-23,1982,Autumn,8.7,5.6,13.3,,,,5.4,,1009.5,
03772,London,03772 - London,1982-10-24,1982,Autumn,8.2,1.9,13.9,0.0,,,8.6,,1019.3,
03772,London,03772 - London,1982-10-25,1982,Autumn,12.0,10.6,13.8,0.3,,231.0,6.8,,1016.9,
03772,London,03772 - London,1982-10-26,1982,Autumn,13.1,9.5,16.4,0.5,,205.0,15.6,,1015.5,
03772,London,03772 - London,1982-10-27,1982,Autumn,9.4,4.4,14.1,,,,5.6,,1027.2,
03772,London,03772 - London,1982-10-28,1982,Autumn,9.3,4.0,14.6,0.0,,,4.6,,1030.4,
03772,London,03772 - London,1982-10-29,1982,Autumn,12.2,8.3,14.9,0.0,,166.0,10.7,,1029.0,
03772,London,03772 - London,1982-10-30,1982,Autumn,12.2,9.8,14.0,,,,7.0,,1027.6,
03772,London,03772 - London,1982-10-31,1982,Autumn,12.9,9.5,14.6,,,188.0,13.6,,1022.4,
03772,London,03772 - London,1982-11-01,1982,Autumn,15.3,12.7,18.0,0.0,,214.0,18.1,,1021.3,
03772,London,03772 - London,1982-11-02,1982,Autumn,14.4,12.1,16.0,0.3,,215.0,7.5,,1024.6,
03772,London,03772 - London,1982-11-03,1982,Autumn,12.4,11.6,13.2,0.0,,152.0,5.3,,1024.6,
03772,London,03772 - London,1982-11-04,1982,Autumn,11.7,10.6,12.5,0.0,,156.0,7.4,,1022.3,
03772,London,03772 - London,1982-11-05,1982,Autumn,12.0,11.4,12.5,2.3,,147.0,13.4,,1017.5,
03772,London,03772 - London,1982-11-06,1982,Autumn,10.6,9.4,11.6,0.0,,127.0,17.1,,1004.9,
03772,London,03772 - London,1982-11-07,1982,Autumn,11.0,8.6,12.0,,,122.0,21.1,,990.8,
03772,London,03772 - London,1982-11-08,1982,Autumn,12.9,10.2,15.2,6.1,,183.0,16.2,,985.4,
03772,London,03772 - London,1982-11-09,1982,Autumn,11.6,8.9,14.7,0.5,,233.0,16.4,,1002.5,
03772,London,03772 - London,1982-11-10,1982,Autumn,12.4,8.4,14.3,0.8,,223.0,21.2,,1011.5,
03772,London,03772 - London,1982-11-11,1982,Autumn,13.1,11.0,15.4,0.0,,205.0,18.8,,1018.8,
03772,London,03772 - London,1982-11-12,1982,Autumn,10.9,6.3,15.0,9.4,,224.0,23.9,,1005.6,
03772,London,03772 - London,1982-11-13,1982,Autumn,6.2,3.1,9.9,,,258.0,7.5,,,
03772,London,03772 - London,1982-11-14,1982,Autumn,4.6,1.9,6.6,3.0,,247.0,15.3,,997.9,
03772,London,03772 - London,1982-11-15,1982,Autumn,5.3,2.5,8.2,,,,16.3,,1012.7,
03772,London,03772 - London,1982-11-16,1982,Autumn,7.4,3.0,12.4,6.1,,261.0,16.8,,1011.8,
03772,London,03772 - London,1982-11-17,1982,Autumn,7.8,3.5,11.0,,,258.0,17.8,,1012.6,
03772,London,03772 - London,1982-11-18,1982,Autumn,11.5,7.9,13.2,0.3,,257.0,24.5,,1006.2,
03772,London,03772 - London,1982-11-19,1982,Autumn,7.4,5.5,10.1,0.0,,243.0,21.9,,1014.3,
03772,London,03772 - London,1982-11-20,1982,Autumn,8.7,5.2,11.7,1.0,,230.0,16.7,,1022.1,
03772,London,03772 - London,1982-11-21,1982,Autumn,10.9,7.9,13.0,3.6,,211.0,24.9,,1012.6,
03772,London,03772 - London,1982-11-22,1982,Autumn,8.9,7.2,11.5,,,222.0,17.6,,1012.6,
03772,London,03772 - London,1982-11-23,1982,Autumn,10.7,8.1,12.5,10.9,,199.0,18.5,,1005.6,
03772,London,03772 - London,1982-11-24,1982,Autumn,7.9,5.0,10.5,5.6,,222.0,22.4,,1003.6,
03772,London,03772 - London,1982-11-25,1982,Autumn,7.7,4.4,10.2,11.9,,210.0,13.4,,997.7,
03772,London,03772 - London,1982-11-26,1982,Autumn,5.1,1.9,9.0,,,196.0,10.8,,1000.2,
03772,London,03772 - London,1982-11-27,1982,Autumn,2.1,-0.6,3.9,,,,4.6,,1004.5,
03772,London,03772 - London,1982-11-28,1982,Autumn,1.7,-2.0,6.5,0.0,,269.0,6.1,,1015.9,
03772,London,03772 - London,1982-11-29,1982,Autumn,2.1,-1.1,6.4,0.0,,,5.1,,1031.1,
03772,London,03772 - London,1982-11-30,1982,Autumn,0.2,-4.0,2.7,0.0,,,4.2,,1034.3,
03772,London,03772 - London,1982-12-01,1982,Winter,4.3,1.6,5.7,0.0,,51.0,14.9,,1027.8,
03772,London,03772 - London,1982-12-02,1982,Winter,4.2,2.7,5.3,,,129.0,6.2,,1024.9,
03772,London,03772 - London,1982-12-03,1982,Winter,4.9,2.6,8.3,0.0,,111.0,6.8,,1031.0,
03772,London,03772 - London,1982-12-04,1982,Winter,5.7,2.9,7.0,,,,10.6,,1031.2,
03772,London,03772 - London,1982-12-05,1982,Winter,8.3,5.9,10.4,2.3,,,11.7,,1026.2,
03772,London,03772 - London,1982-12-06,1982,Winter,4.2,2.9,6.3,,,39.0,9.7,,,
03772,London,03772 - London,1982-12-07,1982,Winter,5.8,0.5,12.4,,,133.0,16.5,,1007.1,
03772,London,03772 - London,1982-12-08,1982,Winter,6.6,5.5,8.4,3.0,,217.0,20.5,,998.6,
03772,London,03772 - London,1982-12-09,1982,Winter,7.9,5.8,11.8,17.0,,,18.5,,992.0,
03772,London,03772 - London,1982-12-10,1982,Winter,5.3,1.2,7.8,10.9,,257.0,18.1,,988.0,
03772,London,03772 - London,1982-12-11,1982,Winter,2.1,-0.3,5.8,0.0,,253.0,10.5,,998.8,
03772,London,03772 - London,1982-12-12,1982,Winter,2.7,0.1,3.7,,,,7.9,,991.5,
